NOACW, 386.72601318359375
OTECW, 356.9778747558594
CSCW, 356.9778747558594
BCACW, 331.47943115234375
OSTRW, 309.38079833984375
ALTUW, 309.38079833984375
COOLW, 309.38079833984375
BRQS, 244.24801635742188
NLSPW, 244.24801635742188
CTAQW, 244.24801635742188
SCOAW, 244.24801635742188
IIIIW, 244.24801635742188
MOHO, 244.24801635742188
PTICW, 210.9414520263672
GNCA, 210.9414520263672
BENER, 193.36300659179688
ACRX, 185.62847900390625
ITRM, 185.62847900390625
MYSZ, 185.62847900390625
LUXAW, 165.73971557617188
SIOX, 160.02456665039062
SECO, 145.0222625732422
HMCOW, 128.90867614746094
BTB, 122.12400817871094
AKBA, 116.47054290771484
HAACW, 116.01780700683594
BENEW, 110.49314880371094
LILMW, 105.4707260131836
GRNQ, 100.88504791259766
LTCHW, 97.36726379394531
CFMS, 94.70840454101562
GRABW, 89.24446868896484
GBS, 75.89981842041016
VERB, 72.5111312866211
MINM, 71.74198150634766
STAF, 70.23217010498047
RETO, 56.594051361083984
SLHG, 55.339908599853516
SPPI, 55.10453414916992
TLSA, 53.96176528930664
IPDN, 53.34151840209961
CTIB, 53.34151840209961
ZNTEW, 51.563472747802734
GMVD, 51.296138763427734
WATT, 50.44252395629883
USWS, 49.578392028808594
AHG, 47.35420227050781
COSM, 47.32594299316406
DRTT, 47.25185775756836
DRUG, 46.07050704956055
SREV, 45.49717712402344
ACST, 43.40517044067383
MDNA, 42.575340270996094
EVOL, 42.18829345703125
CBAT, 41.60862731933594
SGRP, 41.0682487487793
AACG, 40.708003997802734
SSKN, 40.006141662597656
VINO, 38.32012176513672
MMAT, 38.21468734741211
EDTK, 38.03862380981445
STCN, 37.729366302490234
EVK, 36.83104705810547
BLRX, 36.54104232788086
ADIL, 34.89257049560547
CCLP, 33.62834930419922
JZXN, 33.04280090332031
CTHR, 32.9128532409668
BTCY, 32.9128532409668
LTRPA, 32.9128532409668
GALT, 31.78569984436035
VBLT, 30.134496688842773
DCGOW, 29.748157501220703
NUZE, 29.37159538269043
PSTI, 29.37159538269043
RCRT, 29.21670913696289
MCHX, 27.956098556518555
YGMZ, 27.956098556518555
DWSN, 26.670759201049805
CLPS, 26.670759201049805
CETXP, 26.518354415893555
PAYS, 26.518354415893555
VRPX, 25.56045150756836
AGFS, 25.498416900634766
REAX, 25.084930419921875
ETTX, 25.084930419921875
PRSO, 24.38487434387207
MDWD, 24.29692268371582
RCAT, 23.16176986694336
QUBT, 22.393978118896484
ZEST, 22.22410011291504
XTLB, 22.098630905151367
EYEN, 21.49587059020996
DHC, 21.287670135498047
HGSH, 20.77961540222168
DGHI, 20.717464447021484
PALT, 20.354001998901367
LLL, 20.354001998901367
PMCB, 19.99486541748047
MCLD, 19.097579956054688
ABVC, 18.864683151245117
MNDO, 18.562849044799805
HTOOW, 18.27052116394043
ARTW, 17.98725700378418
SMSI, 16.83196449279785
HCDI, 16.81417465209961
IPHA, 16.81417465209961
DTSS, 16.365304946899414
CXDO, 15.779328346252441
SJ, 14.876462936401367
PPBT, 14.191781044006348
DSWL, 13.569334030151367
GSIT, 13.259177207946777
IRIX, 12.977272033691406
ANIX, 12.714280128479004
PPSI, 12.679540634155273
GURE, 12.475032806396484
ASRV, 12.368404388427734
PPTA, 12.342081069946289
ACXP, 11.96059799194336
TROO, 11.726675033569336
FCRD, 11.630857467651367
CAN, 11.31881046295166
LFVN, 11.263864517211914
PCTI, 11.209449768066406
HNRG, 11.146272659301758
AVDL, 11.102182388305664
ELTK, 11.025729179382324
USEG, 10.992293357849121
OPHC, 10.792352676391602
QIPT, 10.619478225708008
CHCI, 10.475648880004883
WHLM, 10.345500946044922
ICMB, 9.958609580993652
DOGZ, 9.896254539489746
KMDA, 9.470841407775879
WVVIP, 9.356274604797363
VSTA, 9.3006591796875
ELSE, 9.30002498626709
SMIT, 9.281424522399902
KINS, 9.11731243133545
VMD, 8.890253067016602
OXBR, 8.856321334838867
BON, 8.779050827026367
BBCP, 8.590163230895996
HFFG, 8.530720710754395
LYRA, 8.028913497924805
OPT, 7.987456798553467
CODA, 7.879641532897949
PFIN, 7.839040279388428
SNPX, 7.7997894287109375
BRFH, 7.752841949462891
ASUR, 7.67059850692749
SIRI, 7.64532470703125
LMB, 7.6271185874938965
CRWS, 7.6202168464660645
PUYI, 7.617580890655518
PMD, 7.308207988739014
RFIL, 7.251112937927246
COGT, 7.117656707763672
NHTC, 7.0308027267456055
CCEL, 7.009749889373779
DALN, 6.999565601348877
RVSB, 6.916113376617432
ONDS, 6.834627628326416
STGW, 6.784667015075684
KFFB, 6.764975070953369
ADSE, 6.690237045288086
HYW, 6.610701084136963
SATL, 6.562227725982666
RDBX, 6.4995808601379395
DCGO, 6.4543657302856445
ENOB, 6.452112674713135
RTL, 6.374604225158691
ISSC, 6.362320423126221
SIGA, 6.301281452178955
EPSN, 6.261778831481934
FEIM, 6.106200218200684
TH, 6.097450256347656
GPRO, 5.964337348937988
UBFO, 5.919275283813477
MARPS, 5.848236560821533
FNCB, 5.80414342880249
BKEPP, 5.6869940757751465
GGAL, 5.644707202911377
BROG, 5.518088340759277
USAP, 5.475916862487793
ASYS, 5.446845054626465
RSVR, 5.340290546417236
TOI, 5.267550468444824
AKIC, 5.12051248550415
AEAC, 5.104456901550293
ASTL, 5.088500499725342
MACA, 5.053030014038086
IGNY, 5.050446033477783
NAAC, 5.041158676147461
OCAX, 5.031444072723389
EAC, 5.014456748962402
HYAC, 4.9925384521484375
BLTS, 4.99252462387085
WALD, 4.985507965087891
KSI, 4.985068321228027
DKDCA, 4.9777140617370605
ALTU, 4.9746012687683105
MLAC, 4.9661865234375
VCKA, 4.947441577911377
ACKIT, 4.945374011993408
TUGCU, 4.944310188293457
SSAA, 4.923966407775879
ZWRK, 4.916826248168945
ADER, 4.9112348556518555
EBAC, 4.909238815307617
ANZU, 4.907303810119629
KINZ, 4.893675804138184
TBSA, 4.88723611831665
PTIC, 4.8813252449035645
LJAQ, 4.879637241363525
GNAC, 4.8774285316467285
VII, 4.867701053619385
FRSG, 4.866255283355713
MON, 4.857794761657715
CTAQ, 4.857754230499268
OSTR, 4.857645034790039
CFFN, 4.854301452636719
TETC, 4.843647480010986
MCAE, 4.8419623374938965
TZPS, 4.825526237487793
BCAC, 4.814651966094971
OTRA, 4.809028148651123
VELO, 4.801995277404785
FRON, 4.796253681182861
JOFF, 4.790670871734619
PRSR, 4.789491176605225
CFIV, 4.788983345031738
GOBI, 4.7793121337890625
ARYE, 4.7793121337890625
HCAR, 4.771498203277588
LCA, 4.768094062805176
DNAD, 4.764591693878174
AKICU, 4.760280609130859
FSRX, 4.756213188171387
KVSC, 4.7499613761901855
NOAC, 4.744051456451416
SLAM, 4.741456031799316
NDAC, 4.740257740020752
HDSN, 4.739011287689209
DTOC, 4.7354207038879395
CRZN, 4.7354207038879395
TBCP, 4.731671333312988
LGAC, 4.730593204498291
HCII, 4.730593204498291
TSIB, 4.730593204498291
SPKB, 4.725776195526123
TIOAU, 4.725776195526123
SCOA, 4.722161293029785
KIIIU, 4.720968723297119
DTOCU, 4.716170787811279
AFAQU, 4.716170787811279
ASAXU, 4.716170787811279
EXTR, 4.716170787811279
OHPAU, 4.711382865905762
HCIIU, 4.711382865905762
TSIBU, 4.711382865905762
OMEG, 4.7103800773620605
FSEA, 4.7073540687561035
KAIIU, 4.706604957580566
DNAC, 4.706604957580566
PMGMU, 4.706604957580566
ACQRU, 4.706604957580566
COVAU, 4.706604957580566
LUXA, 4.701836109161377
SSAAU, 4.701836109161377
DUNEU, 4.701328277587891
CONX, 4.697076797485352
SHACU, 4.697076797485352
LGACU, 4.697076797485352
GNACU, 4.697076797485352
BLSA, 4.697076797485352
SLAMU, 4.692327499389648
RMGCU, 4.692327499389648
GTPBU, 4.692327499389648
HERAU, 4.692327499389648
NRACU, 4.687588214874268
FRONU, 4.687588214874268
HCARU, 4.687588214874268
CTAQU, 4.687588214874268
KSICU, 4.687588214874268
SPKBU, 4.687588214874268
MONCU, 4.687588214874268
JCICU, 4.687588214874268
SCOBU, 4.682857990264893
KAIRU, 4.682857990264893
POWRU, 4.682857990264893
AEACU, 4.682857990264893
SNRHU, 4.682857990264893
FTAAU, 4.682857990264893
IIIIU, 4.678137302398682
DLCAU, 4.678137302398682
ACEV, 4.673573970794678
HSAQ, 4.673425674438477
SPTKU, 4.673425674438477
ITQRU, 4.673425674438477
ALTUU, 4.673243999481201
CFIVU, 4.668724536895752
KRNLU, 4.668724536895752
BREZ, 4.666744232177734
HCNEU, 4.664032459259033
FTVIU, 4.65934944152832
CONXU, 4.65934944152832
SRSAU, 4.65934944152832
NOACU, 4.65934944152832
ZWRKU, 4.65850305557251
SHQAU, 4.658228397369385
INKAU, 4.640712261199951
SLCRU, 4.640712261199951
ACEVU, 4.640712261199951
TMKRU, 4.640712261199951
HMCOU, 4.640712261199951
TCACU, 4.617623805999756
LJAQU, 4.613033771514893
BFIN, 4.613033771514893
CFFEU, 4.594764709472656
ADERU, 4.594764709472656
KINZU, 4.594764709472656
FTCVU, 4.594764709472656
DISA, 4.587718486785889
BSBK, 4.587606906890869
RAMMU, 4.554183006286621
PBFS, 4.554183006286621
FRW, 4.530275344848633
MPACU, 4.52609920501709
LCAPU, 4.505545616149902
WALDU, 4.505321025848389
NECB, 4.467158317565918
AGBA, 4.46246862411499
BCOW, 4.394613742828369
OSW, 4.392630100250244
RDCM, 4.366340637207031
SNFCA, 4.363785743713379
CWCO, 4.337114334106445
MUDSU, 4.292120456695557
MGYR, 4.2618794441223145
ORIA, 4.242387771606445
SEVN, 4.214997291564941
HTBK, 4.136106967926025
ALAC, 4.119865894317627
TIPT, 3.982593059539795
NMRK, 3.9651057720184326
LCUT, 3.9565834999084473
VINP, 3.919520139694214
HLMN, 3.909614324569702
VLY, 3.883441209793091
IRWD, 3.857616424560547
BLFY, 3.760706663131714
NWBI, 3.7576615810394287
LBC, 3.753545045852661
CFB, 3.7155423164367676
OPBK, 3.6619584560394287
ALOT, 3.5974514484405518
CGO, 3.5738985538482666
FRST, 3.491882562637329
NFBK, 3.4541678428649902
VRRM, 3.440113067626953
HOPE, 3.428978443145752
BBQ, 3.3849637508392334
ISEE, 3.376840114593506
NSYS, 3.3632423877716064
HONE, 3.362834930419922
CNNB, 3.3029980659484863
LSBK, 3.2982115745544434
GLDD, 3.288952589035034
DGICB, 3.288952589035034
UNIT, 3.2842252254486084
GOGL, 3.2739148139953613
VTRU, 3.1462457180023193
HTLD, 3.1209068298339844
CSQ, 3.071843385696411
RAND, 3.0712854862213135
AFBI, 3.069253921508789
RMBI, 3.0611472129821777
FULT, 3.0134494304656982
ONB, 3.0095410346984863
CMLS, 3.0056426525115967
PVBC, 2.9691057205200195
VWTR, 2.9520351886749268
MLVF, 2.922362804412842
LCNB, 2.882429838180542
FFNW, 2.874001979827881
ESSA, 2.8713345527648926
HBT, 2.844865322113037
WSBF, 2.8069310188293457
CBAN, 2.7888896465301514
UMPQ, 2.7028026580810547
DFH, 2.665544033050537
MERC, 2.6518332958221436
ROIC, 2.646415948867798
HBNC, 2.6232945919036865
NSEC, 2.6209278106689453
MRTN, 2.611598014831543
METC, 2.606288194656372
AAL, 2.6012961864471436
RGP, 2.600348949432373
FCUV, 2.588895320892334
SYNL, 2.5667786598205566
ADTN, 2.5303773880004883
CVCY, 2.5071377754211426
FLIC, 2.4863381385803223
NAVI, 2.458578109741211
OCFC, 2.4541049003601074
BANX, 2.4489245414733887
SOHOB, 2.4373486042022705
DGII, 2.4057605266571045
LEGH, 2.3606183528900146
NXGN, 2.348538398742676
FCCO, 2.3367128372192383
SWKH, 2.3320162296295166
ISTR, 2.322678804397583
KELYA, 2.2954578399658203
HST, 2.292842149734497
SHBI, 2.276902198791504
GOOD, 2.27040696144104
BWB, 2.2529184818267822
FFBC, 2.241889715194702
PBHC, 2.2172207832336426
CIVB, 2.215137004852295
FXNC, 2.212031364440918
FFIC, 2.208827257156372
MDRRP, 2.198347568511963
FVCB, 2.197993040084839
CBFV, 2.157991647720337
ORRF, 2.0929222106933594
CBNK, 2.0909550189971924
CVLG, 2.079172134399414
CVLY, 2.06508207321167
IIN, 2.0637614727020264
SGA, 2.0559120178222656
BUSE, 2.0543212890625
NYMTL, 2.048879384994507
CALB, 2.044491767883301
VLGEA, 2.0398733615875244
MCBS, 2.0200634002685547
OXLCM, 2.0184426307678223
PWOD, 2.01332426071167
BCBP, 2.0070865154266357
ULH, 1.998429536819458
AGNCP, 1.9964317083358765
AIRTP, 1.9960051774978638
PFHD, 1.9917958974838257
PTMN, 1.9891608953475952
TBNK, 1.9891537427902222
SSRM, 1.9780709743499756
PCB, 1.9753522872924805
MCFT, 1.971415400505066
RILYT, 1.9664034843444824
VLYPO, 1.9650121927261353
CSTR, 1.956767201423645
XOMAO, 1.9534143209457397
CZNC, 1.948241949081421
BCML, 1.9475854635238647
LANDO, 1.945729374885559
FUNC, 1.9443557262420654
SPNS, 1.9425334930419922
AGNCO, 1.942442774772644
AGNCN, 1.9360501766204834
HMNF, 1.9262409210205078
LMST, 1.9247567653656006
MNSB, 1.9240213632583618
OXSQG, 1.912118673324585
SQFTP, 1.904272437095642
OXLCP, 1.9019312858581543
RILYK, 1.8980417251586914
FSFG, 1.887235403060913
FITBP, 1.884170651435852
HBANM, 1.8832674026489258
OXSQZ, 1.8788307905197144
CSSEN, 1.8788307905197144
FNWB, 1.872294545173645
GAINN, 1.8720096349716187
SMBK, 1.871610403060913
WTBA, 1.8687024116516113
CVBF, 1.866265058517456
METCL, 1.8577402830123901
SGH, 1.8573006391525269
GECCN, 1.856284737586975
RILYP, 1.856284737586975
NEWTL, 1.8556643724441528
BELFA, 1.8554809093475342
MBINO, 1.8516427278518677
UVSP, 1.8488893508911133
RILYM, 1.845213532447815
OXLCL, 1.8415523767471313
RILYN, 1.8386340141296387
PFXNL, 1.8379058837890625
NWL, 1.8337292671203613
ZIONO, 1.83282470703125
INBKZ, 1.8270519971847534
FMNB, 1.826086401939392
TANNZ, 1.8241792917251587
ATCOL, 1.8227463960647583
BATRK, 1.819977879524231
FSBC, 1.8141118288040161
UCBIO, 1.8115769624710083
CHSCM, 1.8113629817962646
MPB, 1.8106563091278076
MBNKP, 1.8102943897247314
OPINL, 1.8067559003829956
CCNE, 1.806456446647644
MNSBP, 1.802918553352356
COWNL, 1.8015186786651611
INTA, 1.8015186786651611
CHSCN, 1.7952464818954468
TANNL, 1.7917808294296265
PKBK, 1.7896559238433838
GOODO, 1.7850673198699951
BATRA, 1.7848892211914062
PFC, 1.782832145690918
BPOPM, 1.7719404697418213
AUBAP, 1.7700626850128174
OPOF, 1.7650840282440186
WSBCP, 1.7605129480361938
SGML, 1.7579174041748047
MBINP, 1.7578455209732056
SPFI, 1.757215142250061
TANNI, 1.7545225620269775
ACGLO, 1.7436251640319824
HAFC, 1.7421441078186035
HTBI, 1.7413554191589355
HTLFP, 1.7289953231811523
PNFPP, 1.7284141778945923
MBINN, 1.7267022132873535
HWBK, 1.7171045541763306
FITBI, 1.7144988775253296
PEBK, 1.712440013885498
CHSCL, 1.711177110671997
ARLP, 1.710496425628662
DRVN, 1.707399606704712
CHSCO, 1.705517292022705
FCBC, 1.6924552917480469
FISI, 1.6887599229812622
PEBO, 1.6856927871704102
LANDM, 1.6808701753616333
TRMK, 1.6729315519332886
BANFP, 1.6651365756988525
BPRN, 1.655326247215271
HCKT, 1.641171932220459
ESBK, 1.630352258682251
OPNT, 1.6145210266113281
PDFS, 1.6089787483215332
SMMF, 1.6085373163223267
CBTX, 1.6035633087158203
RDVT, 1.6026380062103271
MIRM, 1.574127197265625
NWFL, 1.564429759979248
MOFG, 1.5595102310180664
FNLC, 1.5555951595306396
PPC, 1.5551788806915283
CPSI, 1.551761507987976
BMRC, 1.5152243375778198
RCMT, 1.513279914855957
FGBI, 1.5048949718475342
HPKEW, 1.4858628511428833
EQBK, 1.4855858087539673
AMTB, 1.4838800430297852
DMLP, 1.4779963493347168
FRAF, 1.4755841493606567
TRST, 1.468115210533142
GNTX, 1.4674243927001953
RNDB, 1.462424397468567
CHSCP, 1.4527279138565063
FOX, 1.4475083351135254
MBWM, 1.4435089826583862
PDCO, 1.4434562921524048
PGC, 1.4410141706466675
GO, 1.4384697675704956
NTCT, 1.4314351081848145
WSBC, 1.4226585626602173
GNTY, 1.39214289188385
REYN, 1.3750954866409302
UNTY, 1.3612390756607056
FOXA, 1.3412463665008545
UBSI, 1.3404715061187744
WSTG, 1.32025945186615
CPHC, 1.3147321939468384
WAFD, 1.301049828529358
UFCS, 1.2958948612213135
VIVO, 1.2712581157684326
PINC, 1.2704094648361206
EMCF, 1.2544149160385132
GLNG, 1.2482993602752686
KDP, 1.246160864830017
ROCC, 1.2459914684295654
FBNC, 1.2405004501342773
IMOS, 1.219747543334961
AMNB, 1.2113901376724243
AOSL, 1.2041287422180176
FRME, 1.182347059249878
MVBF, 1.1733784675598145
BKR, 1.1250989437103271
OBT, 1.1233776807785034
VNOM, 1.117811679840088
TCFC, 1.1084946393966675
INBK, 1.0993878841400146
ALCO, 1.0956335067749023
WERN, 1.0924464464187622
CATY, 1.0902334451675415
ATSG, 1.0857478380203247
SLP, 1.0832661390304565
SMBC, 1.0722532272338867
BWFG, 1.058452844619751
SANM, 1.0541998147964478
WFRD, 1.0459082126617432
GLPI, 1.0452054738998413
NBN, 1.043871283531189
THFF, 1.0424389839172363
HUDI, 1.0376536846160889
SBLK, 1.031865119934082
GDEN, 1.006662130355835
GRIN, 0.9737470149993896
CTBI, 0.9694490432739258
SPTN, 0.9506901502609253
CHMG, 0.9320532083511353
SAL, 0.931682825088501
CFFI, 0.9200983047485352
HPK, 0.913219153881073
SNY, 0.9028623104095459
APA, 0.8864948749542236
FORR, 0.8619450330734253
PCH, 0.8423874378204346
ARTNA, 0.8409340977668762
STRS, 0.8385509252548218
AVT, 0.8309208750724792
NKSH, 0.8289515972137451
ACGL, 0.8223055601119995
ESQ, 0.8190075159072876
RRBI, 0.8163855671882629
HSON, 0.8082345128059387
AEPPZ, 0.8040052652359009
LAND, 0.7961096167564392
CDK, 0.7923604846000671
NWE, 0.7905812859535217
AMPH, 0.7845813632011414
LNT, 0.7810001969337463
EDRY, 0.7453995943069458
CNXN, 0.7319546937942505
PFIS, 0.721220850944519
WABC, 0.7175915837287903
MDLZ, 0.7060264945030212
BECN, 0.6987199187278748
ITCI, 0.6933754086494446
ECOL, 0.6670892238616943
FMAO, 0.6644766330718994
BFC, 0.6517854332923889
FWONA, 0.6513289213180542
EXC, 0.651007354259491
ANDE, 0.6480007171630859
LKQ, 0.6444799900054932
NFE, 0.6436355113983154
CHNGU, 0.6249516010284424
XEL, 0.6174531579017639
KROS, 0.6139694452285767
QCRH, 0.6125160455703735
DOX, 0.6089838147163391
CTSH, 0.596278190612793
FWONK, 0.5946775078773499
INDT, 0.592487633228302
PLUS, 0.5748044848442078
POWI, 0.5700233578681946
REG, 0.5633760690689087
MGEE, 0.5527346134185791
MEOH, 0.5421425104141235
HSIC, 0.5411278009414673
INDB, 0.5293047428131104
SRCE, 0.5261915922164917
PCAR, 0.5163065791130066
EPAY, 0.5128309726715088
PCRX, 0.5126503705978394
CHCO, 0.5081803798675537
TSEM, 0.5067917704582214
CUTR, 0.4989219307899475
CYTK, 0.49109897017478943
LOPE, 0.49102869629859924
LITE, 0.484310507774353
OTTR, 0.48005813360214233
GCBC, 0.47424840927124023
BBSI, 0.4704326391220093
HUBG, 0.4589320719242096
ACHC, 0.45814818143844604
NCSM, 0.43809035420417786
CSGS, 0.4356866180896759
IOSP, 0.431338369846344
CALM, 0.42760735750198364
KFRC, 0.41298648715019226
SMCI, 0.4071020483970642
EGLE, 0.3921531140804291
QLYS, 0.38892993330955505
FAST, 0.3790273666381836
CHKP, 0.3740714192390442
SAFT, 0.3685925006866455
NSIT, 0.3621864914894104
SNEX, 0.3548998236656189
CINF, 0.35230252146720886
SRRA, 0.34310951828956604
CHRW, 0.33170825242996216
FWRD, 0.32332855463027954
CERN, 0.31771591305732727
MIME, 0.29422152042388916
PDCE, 0.29361996054649353
AEP, 0.28920605778694153
PNRG, 0.27595362067222595
AAPL, 0.26854270696640015
STLD, 0.2642442584037781
CATC, 0.2545439302921295
JBHT, 0.25392159819602966
LNTH, 0.24704834818840027
KRUS, 0.24194464087486267
BANF, 0.2400076985359192
PAYX, 0.2372637838125229
CASY, 0.23492006957530975
EBTC, 0.2330748438835144
IMKTA, 0.22901400923728943
AAWW, 0.22733886539936066
CHKEZ, 0.21614834666252136
NVEE, 0.2089541107416153
MGPI, 0.18414828181266785
PEP, 0.17994347214698792
RGLD, 0.16751869022846222
SAFM, 0.1607181280851364
NXST, 0.14898823201656342
VRSK, 0.13966892659664154
AMRK, 0.1383953094482422
JKHY, 0.12957225739955902
CCMP, 0.1275528520345688
LSTR, 0.12701953947544098
EXLS, 0.12049002945423126
TSCO, 0.11685608327388763
ADP, 0.11583376675844193
ARGX, 0.11378423869609833
SBAC, 0.08974547684192657
CHKEL, 0.08912686258554459
COHR, 0.08770762383937836
UTHR, 0.08008260279893875
AZPN, 0.0783800333738327
CHKEW, 0.07378026843070984
CHK, 0.06955679506063461
CDNS, 0.06378967314958572
DLTR, 0.06267497688531876
ATRI, 0.0191351231187582
VALU, 0.010973744094371796
MAR, 0.009877728298306465
ORLY, -0.01711425743997097
REGN, -0.025982990860939026
ULTA, -0.03235432505607605
ESLT, -0.039125870913267136
COST, -0.10367097705602646
MXL, -0.3503333628177643
FTNT, -0.5851731300354004
